Year,Country of origin,Country of asylum,Refugees under UNHCR's mandate,Asylum-seekers,Returned refugees,IDPs of concern to UNHCR,Returned IDPss,Stateless persons,Others of concern,Other people in need of international protection,Host Community
2023,Congo,Senegal,0,27,0,0,0,0,0,,0
2023,Congo,Spain,82,50,0,0,0,0,0,,0
2023,Congo,Serbia and Kosovo: S/RES/1244 (1999),5,0,0,0,0,0,0,,0
2023,Congo,Sudan,10,7,0,0,0,0,0,,0
2023,Congo,Eswatini,16,35,0,0,0,0,0,,0
2023,Congo,Sweden,28,5,0,0,0,0,0,,0
2023,Congo,Switzerland,33,8,0,0,0,0,0,,0
2023,Congo,Togo,21,33,0,0,0,0,0,,0
2023,Congo,Tunisia,0,15,0,0,0,0,0,,0
2023,Congo,Uganda,32,0,0,0,0,0,0,,0
2023,Congo,Ukraine,26,0,0,0,0,0,0,,0
2023,Congo,Uruguay,5,0,0,0,0,0,0,,0
2023,Congo,United States of America,880,3528,0,0,0,0,0,,0
2023,Congo,Venezuela (Bolivarian Republic of),5,0,0,0,0,0,0,,0
2023,Congo,Zimbabwe,20,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Algeria,50,103,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Angola,22306,500,609,0,0,0,14,,0
2023,Dem. Rep. of the Congo,Egypt,50,34,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Argentina,26,27,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Armenia,5,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Australia,31,65,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Austria,233,79,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Burundi,84384,2119,0,0,0,0,19,,0
2023,Dem. Rep. of the Congo,Belgium,1439,1660,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Benin,36,61,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Burkina Faso,20,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Botswana,300,97,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Brazil,1125,287,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Bulgaria,0,5,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Canada,1409,4353,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Central African Rep.,6411,275,11,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Chad,271,33,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,China,24,5,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Chile,5,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Cameroon,470,180,0,0,0,0,5,,0
2023,Dem. Rep. of the Congo,Congo,28175,1291,0,0,0,0,2732,,0
2023,Dem. Rep. of the Congo,Dem. Rep. of the Congo,0,0,0,6251790,1833092,0,0,,0
2023,Dem. Rep. of the Congo,Comoros,5,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Costa Rica,12,64,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Cyprus,92,4222,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Czechia,8,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Denmark,45,12,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Djibouti,5,15,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Ecuador,8,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Ethiopia,864,177,0,0,0,0,5,,0
2023,Dem. Rep. of the Congo,Finland,92,45,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,France,35566,4427,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Gabon,69,27,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Gambia,52,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,United Kingdom of Great Britain and Northern Ireland,849,293,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Georgia,5,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Germany,1567,1068,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Ghana,69,15,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Greece,3087,1274,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Guinea,54,0,5,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Haiti,0,0,0,0,0,0,5,,0
2023,Dem. Rep. of the Congo,"China, Hong Kong SAR",8,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Croatia,8,24,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Hungary,22,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Iceland,5,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Cote d'Ivoire,124,84,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,India,91,143,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Indonesia,10,5,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Ireland,416,322,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Israel,0,241,0,0,0,0,208,,0
2023,Dem. Rep. of the Congo,Italy,710,157,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Japan,27,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Kenya,34908,23668,0,0,0,0,7,,0
2023,Dem. Rep. of the Congo,Rep. of Korea,75,53,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Liberia,33,10,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Lebanon,5,10,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Lesotho,242,151,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Luxembourg,47,30,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Latvia,5,25,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Mauritania,40,31,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Mexico,17,832,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Mali,275,20,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Malaysia,9,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Malawi,25684,8603,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Morocco,168,201,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Mozambique,2967,6359,0,0,0,0,443,,0
2023,Dem. Rep. of the Congo,Malta,5,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Mauritius,0,9,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Namibia,4475,1738,183,0,0,0,5,,0
2023,Dem. Rep. of the Congo,Netherlands (Kingdom of the),841,33,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Niger,48,44,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Nigeria,533,73,0,0,0,0,5,,0
2023,Dem. Rep. of the Congo,Norway,41,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,New Zealand,5,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Panama,5,5,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Peru,8,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Philippines,11,22,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Poland,0,10,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Portugal,122,25,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Romania,22,7,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,South Africa,19834,22298,219,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Russian Federation,8,5,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Rwanda,66761,12329,0,0,0,0,4242,,0
2023,Dem. Rep. of the Congo,Senegal,0,27,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Spain,168,135,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Serbia and Kosovo: S/RES/1244 (1999),0,7,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,South Sudan,12265,46,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Sudan,424,334,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Slovakia,16,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Slovenia,10,0,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Eswatini,530,360,13,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Sweden,273,129,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Switzerland,1101,240,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,United Rep. of Tanzania,45625,32845,0,0,0,0,10117,,0
2023,Dem. Rep. of the Congo,Thailand,14,5,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Togo,63,49,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Tunisia,5,274,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Uganda,502249,3489,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Ukraine,11,5,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,United States of America,1655,4121,0,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Zambia,57333,3829,768,0,0,0,0,,0
2023,Dem. Rep. of the Congo,Zimbabwe,8633,3530,0,0,0,0,668,,0
2023,Comoros,Bulgaria,0,5,0,0,0,0,0,,0
2023,Comoros,Canada,5,0,0,0,0,0,0,,0
2023,Comoros,Cyprus,0,10,0,0,0,0,0,,0
2023,Comoros,France,2149,229,0,0,0,0,0,,0
2023,Comoros,Germany,13,10,0,0,0,0,0,,0
2023,Comoros,Greece,8,18,0,0,0,0,0,,0
2023,Comoros,Italy,0,5,0,0,0,0,0,,0
2023,Comoros,Latvia,0,5,0,0,0,0,0,,0
2023,Comoros,Mozambique,14,382,0,0,0,0,0,,0
2023,Comoros,South Africa,0,8,0,0,0,0,0,,0
2023,Comoros,Senegal,0,11,0,0,0,0,0,,0
2023,Comoros,Spain,0,5,0,0,0,0,0,,0
2023,Comoros,Tunisia,0,5,0,0,0,0,0,,0
2023,Comoros,United States of America,5,228,0,0,0,0,0,,0
2023,Colombia,Argentina,564,188,0,0,0,0,0,,0
2023,Colombia,Australia,39,423,0,0,0,0,0,,0
2023,Colombia,Austria,8,21,0,0,0,0,0,,0
2023,Colombia,Belgium,182,955,0,0,0,0,0,,0
2023,Colombia,Bolivia (Plurinational State of),200,36,0,0,0,0,0,,0
2023,Colombia,Brazil,270,1871,0,0,0,0,0,,0
2023,Colombia,Canada,7002,10353,0,0,0,0,0,,0
2023,Colombia,Chile,1235,2902,0,0,0,0,0,,0
2023,Colombia,Colombia,0,0,0,6918373,0,0,516000,,885300
2023,Colombia,Costa Rica,2292,2998,0,0,0,0,0,,0
2023,Colombia,Cyprus,0,5,0,0,0,0,0,,0
2023,Colombia,Czechia,5,0,0,0,0,0,0,,0
2023,Colombia,Denmark,5,18,0,0,0,0,0,,0
2023,Colombia,Dominican Rep.,0,24,0,0,0,0,0,,0
2023,Colombia,Ecuador,59358,3856,0,0,0,0,0,,0
2023,Colombia,Finland,8,85,0,0,0,0,0,,0
2023,Colombia,France,1821,844,0,0,0,0,0,,0
2023,Colombia,United Kingdom of Great Britain and Northern Ireland,27,1375,0,0,0,0,0,,0
2023,Colombia,Germany,199,4322,0,0,0,0,0,,0
2023,Colombia,Greece,0,8,0,0,0,0,0,,0
2023,Colombia,Guatemala,10,62,0,0,0,0,0,,0
2023,Colombia,Honduras,5,5,0,0,0,0,3499,,0
2023,Colombia,Croatia,0,5,0,0,0,0,0,,0
2023,Colombia,Iceland,7,35,0,0,0,0,0,,0
2023,Colombia,Ireland,5,12,0,0,0,0,0,,0
2023,Colombia,Israel,0,167,0,0,0,0,0,,0
2023,Colombia,Italy,1218,2602,0,0,0,0,0,,0
2023,Colombia,Luxembourg,0,100,0,0,0,0,0,,0
2023,Colombia,Mexico,556,4495,0,0,0,0,1804,,0
2023,Colombia,Malta,0,26,0,0,0,0,0,,0
2023,Colombia,Netherlands (Kingdom of the),370,787,0,0,0,0,0,,0
2023,Colombia,Nicaragua,6,0,0,0,0,0,0,,0
2023,Colombia,Norway,105,246,0,0,0,0,0,,0
2023,Colombia,New Zealand,36,27,0,0,0,0,0,,0
2023,Colombia,Panama,1686,908,0,0,0,0,0,,0
2023,Colombia,Paraguay,21,292,0,0,0,0,0,,0
2023,Colombia,Peru,748,3857,0,0,0,0,11659,,0
2023,Colombia,Poland,5,10,0,0,0,0,0,,0
2023,Colombia,Portugal,17,210,0,0,0,0,0,,0
2023,Colombia,El Salvador,16,17,0,0,0,0,0,,0
2023,Colombia,Spain,3475,76500,0,0,0,0,0,,0
2023,Colombia,Suriname,0,6,0,0,0,0,0,,0
2023,Colombia,Sweden,43,237,0,0,0,0,0,,0
2023,Colombia,Switzerland,335,294,0,0,0,0,0,,0
2023,Colombia,Sint Maarten (Dutch part),5,13,0,0,0,0,0,,0
2023,Colombia,Trinidad and Tobago,7,73,0,0,0,0,0,,0
2023,Colombia,Uruguay,174,232,0,0,0,0,0,,0
2023,Colombia,United States of America,4272,178750,0,0,0,0,0,,0
2023,Colombia,Venezuela (Bolivarian Republic of),29176,1572,5,0,0,0,0,,0
2023,Costa Rica,Argentina,5,0,0,0,0,0,0,,0
2023,Costa Rica,Brazil,0,6,0,0,0,0,0,,0
2023,Costa Rica,Canada,33,87,0,0,0,0,0,,0
2023,Costa Rica,Chile,5,0,0,0,0,0,0,,0
2023,Costa Rica,Costa Rica,0,0,0,0,0,0,0,,3109
2023,Costa Rica,United Kingdom of Great Britain and Northern Ireland,5,12,0,0,0,0,0,,0
2023,Costa Rica,Germany,0,10,0,0,0,0,0,,0
2023,Costa Rica,Ireland,5,5,0,0,0,0,0,,0
2023,Costa Rica,Italy,6,6,0,0,0,0,0,,0
2023,Costa Rica,Mexico,54,153,0,0,0,0,0,,0
2023,Costa Rica,Panama,0,5,0,0,0,0,0,,0
2023,Costa Rica,Peru,0,5,0,0,0,0,0,,0
2023,Costa Rica,Portugal,5,0,0,0,0,0,0,,0
2023,Costa Rica,El Salvador,0,5,0,0,0,0,0,,0
2023,Costa Rica,Spain,21,105,0,0,0,0,0,,0
2023,Costa Rica,United States of America,68,1285,0,0,0,0,0,,0
2023,Cuba,Argentina,266,631,0,0,0,0,0,,0
2023,Cuba,Armenia,5,10,0,0,0,0,0,,0
2023,Cuba,Australia,0,19,0,0,0,0,0,,0
2023,Cuba,Austria,17,25,0,0,0,0,0,,0
2023,Cuba,Belgium,7,0,0,0,0,0,0,,0
2023,Cuba,Bahamas,0,11,0,0,0,0,723,,0
2023,Cuba,Belarus,0,5,0,0,0,0,0,,0
2023,Cuba,Bolivia (Plurinational State of),48,0,0,0,0,0,0,,0
2023,Cuba,Brazil,1075,19633,0,0,0,0,0,,0
2023,Cuba,Belize,0,5,0,0,0,0,0,,0
2023,Cuba,Canada,537,799,0,0,0,0,0,,0
2023,Cuba,Cayman Islands,49,93,0,0,0,0,0,,0
2023,Cuba,Chile,19,125,0,0,0,0,0,,0
2023,Cuba,Colombia,111,230,0,0,0,0,0,,0
2023,Cuba,Costa Rica,962,5893,0,0,0,0,0,,0
2023,Cuba,Cuba,0,0,0,0,0,0,6,,0
2023,Cuba,Cyprus,5,0,0,0,0,0,0,,0
2023,Cuba,Czechia,40,7,0,0,0,0,0,,0
2023,Cuba,Denmark,0,5,0,0,0,0,0,,0
2023,Cuba,Dominican Rep.,31,154,0,0,0,0,0,,0
2023,Cuba,Ecuador,283,125,0,0,0,0,0,,0
2023,Cuba,Ethiopia,5,0,0,0,0,0,0,,0
2023,Cuba,Finland,5,18,0,0,0,0,0,,0
2023,Cuba,France,513,136,0,0,0,0,0,,0
2023,Cuba,United Kingdom of Great Britain and Northern Ireland,25,35,0,0,0,0,0,,0
2023,Cuba,Georgia,0,5,0,0,0,0,0,,0
2023,Cuba,Germany,132,434,0,0,0,0,0,,0
2023,Cuba,Greece,33,87,0,0,0,0,0,,0
2023,Cuba,Guatemala,12,99,0,0,0,0,0,,0
2023,Cuba,Guyana,5,37,0,0,0,0,0,,0
2023,Cuba,Honduras,0,16,0,0,0,0,22897,,0
2023,Cuba,Croatia,0,51,0,0,0,0,0,,0
2023,Cuba,Hungary,74,0,0,0,0,0,0,,0
2023,Cuba,Iceland,0,5,0,0,0,0,0,,0
2023,Cuba,Ireland,8,0,0,0,0,0,0,,0
2023,Cuba,Italy,148,552,0,0,0,0,0,,0
2023,Cuba,Lithuania,7,5,0,0,0,0,0,,0
2023,Cuba,Mexico,6858,33498,0,0,0,0,931,,0
2023,Cuba,Montenegro,5,31,0,0,0,0,0,,0
2023,Cuba,Netherlands (Kingdom of the),94,21,0,0,0,0,0,,0
2023,Cuba,Nicaragua,14,0,0,0,0,0,6,,0
2023,Cuba,Norway,0,7,0,0,0,0,0,,0
2023,Cuba,Panama,121,1270,0,0,0,0,0,,0
2023,Cuba,Paraguay,1138,363,0,0,0,0,0,,0
2023,Cuba,Peru,549,7162,0,0,0,0,0,,0
2023,Cuba,Poland,19,5,0,0,0,0,0,,0
2023,Cuba,Romania,10,5,0,0,0,0,0,,0
2023,Cuba,Russian Federation,5,6,0,0,0,0,0,,0
2023,Cuba,El Salvador,0,45,0,0,0,0,0,,0
2023,Cuba,Spain,1317,5325,0,0,0,0,0,,0
2023,Cuba,Serbia and Kosovo: S/RES/1244 (1999),13,22,0,0,0,0,0,,0
2023,Cuba,Saint Kitts and Nevis,5,0,0,0,0,0,0,,0
2023,Cuba,Suriname,12,2136,0,0,0,0,0,,0
2023,Cuba,Slovakia,37,0,0,0,0,0,0,,0
2023,Cuba,Slovenia,0,5,0,0,0,0,0,,0
2023,Cuba,Sweden,16,11,0,0,0,0,0,,0
2023,Cuba,Switzerland,58,30,0,0,0,0,0,,0
2023,Cuba,Trinidad and Tobago,122,1840,0,0,0,0,0,,0
2023,Cuba,Uruguay,42,18605,0,0,0,0,0,,0
2023,Cuba,United States of America,3703,230055,0,0,0,0,0,,0
2023,Curacao ,United States of America,8,0,0,0,0,0,0,,0
2023,Cabo Verde,Brazil,0,57,0,0,0,0,0,,0
2023,Cabo Verde,Canada,0,5,0,0,0,0,0,,0
2023,Cabo Verde,France,9,6,0,0,0,0,0,,0
2023,Cabo Verde,United Kingdom of Great Britain and Northern Ireland,0,5,0,0,0,0,0,,0
2023,Cabo Verde,Germany,5,0,0,0,0,0,0,,0
2023,Cabo Verde,Italy,0,5,0,0,0,0,0,,0
2023,Cabo Verde,Luxembourg,5,0,0,0,0,0,0,,0
2023,Cabo Verde,Mexico,0,5,0,0,0,0,0,,0
2023,Cabo Verde,Peru,0,5,0,0,0,0,0,,0
2023,Cabo Verde,Spain,0,5,0,0,0,0,0,,0
2023,Cabo Verde,United States of America,0,154,0,0,0,0,0,,0
2023,Cyprus,Australia,0,6,0,0,0,0,0,,0
2023,Cyprus,Canada,0,5,0,0,0,0,0,,0
2023,Cyprus,United Kingdom of Great Britain and Northern Ireland,5,11,0,0,0,0,0,,0
2023,Cyprus,United States of America,0,16,0,0,0,0,0,,0
2023,Czechia,Belgium,5,0,0,0,0,0,0,,0
2023,Czechia,Canada,225,111,0,0,0,0,0,,0
2023,Czechia,Costa Rica,0,5,0,0,0,0,0,,0
2023,Czechia,United Kingdom of Great Britain and Northern Ireland,0,24,0,0,0,0,0,,0
2023,Czechia,Germany,376,0,0,0,0,0,0,,0
2023,Czechia,Netherlands (Kingdom of the),5,0,0,0,0,0,0,,0
2023,Czechia,Norway,0,5,0,0,0,0,0,,0
2023,Czechia,New Zealand,9,0,0,0,0,0,0,,0
2023,Czechia,Russian Federation,9,0,0,0,0,0,0,,0
2023,Czechia,United States of America,8,31,0,0,0,0,0,,0
2023,Denmark,Canada,0,11,0,0,0,0,0,,0
2023,Denmark,United States of America,0,5,0,0,0,0,0,,0
2023,Djibouti,Egypt,22,28,0,0,0,0,0,,0
2023,Djibouti,Belgium,255,180,0,0,0,0,0,,0
2023,Djibouti,Canada,124,148,0,0,0,0,0,,0
2023,Djibouti,Cyprus,5,10,0,0,0,0,0,,0
2023,Djibouti,Ethiopia,55,5,0,0,0,0,0,,0
2023,Djibouti,France,832,309,0,0,0,0,0,,0
2023,Djibouti,United Kingdom of Great Britain and Northern Ireland,8,7,0,0,0,0,0,,0
2023,Djibouti,Germany,54,52,0,0,0,0,0,,0
2023,Djibouti,Greece,50,31,0,0,0,0,0,,0
2023,Djibouti,Ireland,0,6,0,0,0,0,0,,0
2023,Djibouti,Kuwait,0,5,0,0,0,0,0,,0
2023,Djibouti,Netherlands (Kingdom of the),0,6,0,0,0,0,0,,0
2023,Djibouti,Philippines,0,5,0,0,0,0,0,,0
2023,Djibouti,Somalia,0,6,0,0,0,0,0,,0
2023,Djibouti,Sudan,0,5,0,0,0,0,0,,0
2023,Djibouti,Sweden,27,11,0,0,0,0,0,,0
2023,Djibouti,Switzerland,21,9,0,0,0,0,0,,0
2023,Djibouti,United States of America,382,745,0,0,0,0,0,,0
2023,Djibouti,Yemen,5,6,0,0,0,0,0,,0
2023,Dominica,Brazil,0,20,0,0,0,0,0,,0
2023,Dominica,Canada,0,15,0,0,0,0,0,,0
2023,Dominica,Finland,0,5,0,0,0,0,0,,0
2023,Dominica,France,13,9,0,0,0,0,0,,0
2023,Dominica,United Kingdom of Great Britain and Northern Ireland,30,68,0,0,0,0,0,,0
2023,Dominica,Germany,5,0,0,0,0,0,0,,0
2023,Dominica,Italy,5,0,0,0,0,0,0,,0
2023,Dominica,Mexico,0,16,0,0,0,0,0,,0
2023,Dominica,Netherlands (Kingdom of the),5,0,0,0,0,0,0,,0
2023,Dominica,Peru,0,11,0,0,0,0,0,,0
2023,Dominica,Spain,0,5,0,0,0,0,0,,0
2023,Dominica,United States of America,15,195,0,0,0,0,0,,0
2023,Dominican Rep.,Argentina,16,240,0,0,0,0,0,,0
2023,Dominican Rep.,Australia,0,5,0,0,0,0,0,,0
2023,Dominican Rep.,Brazil,7,524,0,0,0,0,0,,0
2023,Dominican Rep.,Bulgaria,0,5,0,0,0,0,0,,0
2023,Dominican Rep.,Canada,172,284,0,0,0,0,0,,0
2023,Dominican Rep.,Chile,0,84,0,0,0,0,0,,0
2023,Dominican Rep.,Colombia,0,5,0,0,0,0,0,,0
2023,Dominican Rep.,Costa Rica,0,184,0,0,0,0,0,,0
2023,Dominican Rep.,Cyprus,0,5,0,0,0,0,0,,0
2023,Dominican Rep.,Ecuador,5,0,0,0,0,0,0,,0
2023,Dominican Rep.,Finland,5,0,0,0,0,0,0,,0
2023,Dominican Rep.,France,253,116,0,0,0,0,0,,0
2023,Dominican Rep.,United Kingdom of Great Britain and Northern Ireland,0,5,0,0,0,0,0,,0
2023,Dominican Rep.,Germany,6,10,0,0,0,0,0,,0
2023,Dominican Rep.,Greece,10,5,0,0,0,0,0,,0
2023,Dominican Rep.,Guatemala,0,5,0,0,0,0,0,,0
2023,Dominican Rep.,Ireland,0,5,0,0,0,0,0,,0
2023,Dominican Rep.,Israel,0,7,0,0,0,0,0,,0
2023,Dominican Rep.,Italy,15,93,0,0,0,0,0,,0
2023,Dominican Rep.,Mexico,45,1802,0,0,0,0,0,,0
2023,Dominican Rep.,Netherlands (Kingdom of the),0,10,0,0,0,0,0,,0
2023,Dominican Rep.,Panama,5,0,0,0,0,0,0,,0
2023,Dominican Rep.,Paraguay,0,12,0,0,0,0,0,,0
2023,Dominican Rep.,Peru,20,182,0,0,0,0,0,,0
2023,Dominican Rep.,Portugal,0,5,0,0,0,0,0,,0
2023,Dominican Rep.,Spain,28,110,0,0,0,0,0,,0
2023,Dominican Rep.,Suriname,0,5,0,0,0,0,0,,0
2023,Dominican Rep.,Switzerland,5,0,0,0,0,0,0,,0
2023,Dominican Rep.,Trinidad and Tobago,0,129,0,0,0,0,0,,0
2023,Dominican Rep.,Uruguay,0,1037,0,0,0,0,0,,0
2023,Dominican Rep.,United States of America,294,5917,0,0,0,0,0,,0
2023,Ecuador,Argentina,16,21,0,0,0,0,0,,0
2023,Ecuador,Australia,0,5,0,0,0,0,0,,0
2023,Ecuador,Bolivia (Plurinational State of),5,5,0,0,0,0,0,,0
2023,Ecuador,Brazil,5,153,0,0,0,0,0,,0
2023,Ecuador,Bosnia and Herzegovina,0,0,0,0,0,0,33,,0
2023,Ecuador,Bulgaria,0,5,0,0,0,0,0,,0
2023,Ecuador,Canada,114,361,0,0,0,0,0,,0
2023,Ecuador,Chile,23,130,0,0,0,0,0,,0
2023,Ecuador,Colombia,5,46,0,0,0,0,207,,0
2023,Ecuador,Costa Rica,0,162,0,0,0,0,0,,0
2023,Ecuador,Dominican Rep.,0,17,0,0,0,0,0,,0
2023,Ecuador,Estonia,5,0,0,0,0,0,0,,0
2023,Ecuador,Finland,0,5,0,0,0,0,0,,0
2023,Ecuador,France,41,16,0,0,0,0,0,,0
2023,Ecuador,United Kingdom of Great Britain and Northern Ireland,14,67,0,0,0,0,0,,0
2023,Ecuador,Germany,21,36,0,0,0,0,0,,0
2023,Ecuador,Guatemala,0,7,0,0,0,0,9011,,0
2023,Ecuador,Honduras,0,0,0,0,0,0,12275,,0
2023,Ecuador,Hungary,5,0,0,0,0,0,0,,0
2023,Ecuador,Iceland,0,5,0,0,0,0,0,,0
2023,Ecuador,Israel,0,27,0,0,0,0,0,,0
2023,Ecuador,Italy,19,250,0,0,0,0,0,,0
2023,Ecuador,Mexico,142,2621,0,0,0,0,1428,,0
2023,Ecuador,Netherlands (Kingdom of the),5,22,0,0,0,0,0,,0
2023,Ecuador,Panama,0,11,0,0,0,0,0,,0
2023,Ecuador,Paraguay,0,10,0,0,0,0,0,,0
2023,Ecuador,Peru,5,478,0,0,0,0,2738,,0
2023,Ecuador,Poland,6,0,0,0,0,0,0,,0
2023,Ecuador,Portugal,22,0,0,0,0,0,0,,0
2023,Ecuador,Romania,10,0,0,0,0,0,0,,0
2023,Ecuador,El Salvador,0,8,0,0,0,0,0,,0
2023,Ecuador,Spain,116,1175,0,0,0,0,0,,0
2023,Ecuador,Sweden,5,5,0,0,0,0,0,,0
2023,Ecuador,Switzerland,5,0,0,0,0,0,0,,0
2023,Ecuador,Uruguay,10,48,0,0,0,0,0,,0
2023,Ecuador,United States of America,3645,60720,0,0,0,0,0,,0
2023,Equatorial Guinea,Belgium,5,0,0,0,0,0,0,,0
2023,Equatorial Guinea,Brazil,0,34,0,0,0,0,0,,0
2023,Equatorial Guinea,Canada,7,7,0,0,0,0,0,,0
2023,Equatorial Guinea,Cameroon,7,5,0,0,0,0,0,,0
2023,Equatorial Guinea,France,85,24,0,0,0,0,0,,0
2023,Equatorial Guinea,United Kingdom of Great Britain and Northern Ireland,9,0,0,0,0,0,0,,0
2023,Equatorial Guinea,Germany,29,8,0,0,0,0,0,,0
2023,Equatorial Guinea,Greece,5,0,0,0,0,0,0,,0
2023,Equatorial Guinea,Italy,0,5,0,0,0,0,0,,0
2023,Equatorial Guinea,Mexico,0,22,0,0,0,0,0,,0
2023,Equatorial Guinea,Netherlands (Kingdom of the),0,5,0,0,0,0,0,,0
2023,Equatorial Guinea,Peru,0,8,0,0,0,0,0,,0
2023,Equatorial Guinea,Spain,215,80,0,0,0,0,0,,0
2023,Equatorial Guinea,Sweden,5,0,0,0,0,0,0,,0
2023,Equatorial Guinea,Switzerland,5,5,0,0,0,0,0,,0
2023,Equatorial Guinea,United States of America,17,254,0,0,0,0,0,,0
2023,Eritrea,Angola,83,1791,0,0,0,0,22,,0
2023,Eritrea,Egypt,20032,12142,0,0,0,0,0,,0
2023,Eritrea,Argentina,12,0,0,0,0,0,0,,0
2023,Eritrea,Australia,42,20,0,0,0,0,0,,0
2023,Eritrea,Austria,503,52,0,0,0,0,0,,0
